weather_code,temperature_2m_max,temperature_2m_mean,sunshine_duration,precipitation_sum,rain_sum,wind_speed_10m_max,label
65,30.7,25.3,25200,20.8,20.8,8,el nino
61,30.5,26,25534.3,2.6,2.6,7.6,el nino
61,31.5,26.4,40229.83,6,6,9.6,el nino
63,30.1,25.6,23690.73,10.4,10.4,11.4,el nino
65,30.8,26.2,29212.35,13.5,13.5,11.6,el nino
63,29.8,25.6,25774.65,21.6,21.6,10.8,el nino
65,31.2,25.8,29588.14,17.1,17.1,12.7,el nino
61,29.5,25.7,25538.16,7.2,7.2,10.9,el nino
63,29.9,25.7,28851.22,12,12,9.9,el nino
61,29.6,25.7,30287.48,8.5,8.5,9,el nino
63,30.6,26.1,34868.45,13.7,13.7,8.1,el nino
61,31.7,26.2,36000,9.5,9.5,8.6,el nino
61,31.8,26.2,40820.68,7.8,7.8,9.4,el nino
65,32,25.3,29805.56,31.7,31.7,8.6,el nino
61,30.4,25.7,23844.57,3,3,9.9,el nino
65,31.1,25.8,25200,19.6,19.6,10.5,el nino
63,30.6,26,33811.07,7.3,7.3,12.6,el nino
63,31.3,25.6,23052.11,24.1,24.1,7.7,el nino
63,31.5,26,33390.53,11,11,5.5,el nino
63,31.9,26.2,34339.32,10.3,10.3,6.9,el nino
61,31.4,26.6,39600,4.9,4.9,13.3,el nino
1,32.6,27.8,41493.61,0,0,14.7,el nino
63,31.6,27.5,39897.9,4,4,5.4,el nino
63,32,26.9,35284.7,6.5,6.5,9,el nino
51,32.4,25.2,41396.64,0.4,0.4,18.2,el nino
3,33.5,25.4,41424.77,0,0,17.4,el nino
3,32.5,25.1,40865,0,0,9,el nino
51,31.7,25.1,41480.66,0.1,0.1,19.4,el nino
1,32.5,25,41508.4,0,0,17.3,el nino
51,32.9,25.9,41535.97,0.7,0.7,13.7,el nino
1,33.7,25.8,41563.36,0,0,14.7,el nino
2,33.1,25.6,41590.54,0,0,15.8,el nino
1,34.8,26.1,41617.52,0,0,15.4,el nino
1,34.3,25.8,41644.25,0,0,15.5,el nino
3,34.3,26.5,41670.68,0,0,17.6,el nino
3,34.2,26.2,41696.76,0,0,10.7,el nino
51,34.6,25.7,41722.84,0.2,0.2,10.9,el nino
51,33.4,25.6,41737.24,0.5,0.5,13.8,el nino
51,32.1,25.6,39683.88,1,1,15,el nino
51,33.6,25.5,40251.02,0.3,0.3,15.3,el nino
51,31.8,24.9,41826.65,1.4,1.4,18.4,el nino
51,31.2,24.5,41262.45,1.2,1.2,17,el nino
53,31.9,24.5,41877.97,1.1,1.1,17.8,el nino
51,31.8,25.1,41264.68,0.8,0.8,13.3,el nino
61,32.1,24.9,37569.04,3.1,3.1,11.7,el nino
61,32.4,25,41953.77,4.2,4.2,13.2,el nino
51,31.9,25.3,41307.09,0.8,0.8,14.8,el nino
51,33.6,25.2,42003.29,0.7,0.7,15.3,el nino
53,32.4,24.9,42027.68,1,1,15.5,el nino
51,31.5,24.9,42051.8,1.1,1.1,14.4,el nino
51,30.1,25,40868.65,1,1,14,el nino
51,31.8,25,42099.17,0.1,0.1,14.8,el nino
51,32.9,25.4,42122.36,0.1,0.1,13.7,el nino
3,35.1,25.9,42145.2,0,0,14.1,el nino
51,32.2,25.6,42167.65,0.6,0.6,9.6,el nino
55,33.2,25.4,42189.78,1.7,1.7,15.2,el nino
51,31.7,26.1,42211.77,1.2,1.2,9.7,el nino
55,35.4,26.3,41924.84,2.1,2.1,9.7,el nino
53,32.9,25.9,41864.32,2.9,2.9,10.2,el nino
55,33.1,26,42276.72,2.4,2.4,12.6,el nino
61,30.8,25.3,41827.41,4.2,4.2,8.4,el nino
61,30,24.9,37140.01,6.7,6.7,12.3,el nino
53,29.2,24.6,36032.12,2.8,2.8,10.5,el nino
61,29.9,24.7,41163.64,4.9,4.9,11.3,el nino
51,31.8,26,42380.28,0.5,0.5,13.6,el nino
63,30.8,24.5,35803.27,10,10,11.9,el nino
63,28.7,24.2,22468.79,12.2,12.2,9.7,el nino
53,29.7,24.8,42438.67,2.4,2.4,8.8,el nino
51,30.9,25.6,42457.37,1.2,1.2,9.7,el nino
63,31.5,25.5,42388.48,4.5,4.5,10.7,el nino
63,31,25.1,42493.53,2.6,2.6,12.7,el nino
51,30.9,25.3,41188.45,2.1,2.1,8.9,el nino
53,30,24.5,40323.5,2.5,2.5,10.8,el nino
51,30.7,24.7,42544.26,0.5,0.5,10.8,el nino
2,29.7,24.9,42560.19,0,0,14,el nino
51,29.9,24.9,42575.86,1.1,1.1,16.1,el nino
51,27.6,24,42591.18,0.7,0.7,19.8,el nino
53,28.4,24.3,41513.99,0.9,0.9,17.6,el nino
61,28.7,23.8,33545.73,7.2,7.2,11.5,el nino
55,29,23.7,32615.48,2.2,2.2,9.7,el nino
63,28.6,23.1,20694.81,9.9,9.9,9.4,el nino
63,27.8,23.3,29971.66,6.4,6.4,8,el nino
65,27.8,23.4,23559.62,16.1,16.1,7.7,el nino
51,26.8,23.7,27856.04,2.6,2.6,9.5,el nino
55,26.9,23.4,14200.77,5.1,5.1,9.2,el nino
51,26.6,23.5,27023.98,1.3,1.3,13.2,el nino
61,27.3,23.6,23648.38,4,4,10.5,el nino
63,27,23.6,36799.39,16.6,16.6,9.6,el nino
55,29,24.7,41428.35,5.4,5.4,10.2,el nino
53,28,23.9,27918.21,1.7,1.7,6.1,el nino
63,28.4,24.4,33313.78,7.2,7.2,8.8,el nino
63,29.8,25,38989.51,4.6,4.6,10.2,el nino
53,29.5,25.1,41066.98,1.9,1.9,12.6,el nino
51,29.5,25,40574.47,1.4,1.4,10,el nino
51,29.6,24.8,36889.84,1.1,1.1,8.4,el nino
61,27.6,24.5,35406.4,3.9,3.9,8.2,el nino
53,28.6,24.7,36546.77,3.3,3.3,9.4,el nino
63,28.4,24.8,36516.7,13.1,13.1,9.4,el nino
61,29.1,25,32454.42,6.5,6.5,6.6,el nino
51,28.8,24.8,41630.52,0.9,0.9,11.7,el nino
3,28.7,24.5,39600,0,0,17.7,el nino
51,29.1,24.1,40725.63,0.3,0.3,21.4,el nino
51,29.3,23.8,41860.02,1.8,1.8,12.8,el nino
63,28.4,23.6,26042.67,18.2,18.2,13.8,el nino
51,28.5,24.4,35605.54,0.4,0.4,11.1,el nino
53,29.7,24.6,42507.5,1.9,1.9,10.1,el nino
53,28,24.2,36751.31,2,2,18,el nino
63,26.6,23.7,23784.73,7.8,7.8,19.3,el nino
61,26.6,23.5,25354.97,5.6,5.6,16.3,el nino
55,28.9,24.4,31617.75,4.2,4.2,8.5,el nino
51,29.3,24.7,33273.91,1.3,1.3,10.7,el nino
51,28.8,24.6,32419.23,0.9,0.9,14.4,el nino
61,26.1,23.7,0,7.5,7.5,13.3,el nino
63,28.1,23.7,14204.59,23.1,23.1,10.7,el nino
61,27.4,23.7,27829.52,7.2,7.2,12.1,el nino
63,27.6,23.6,19224.57,19.4,19.4,9.2,el nino
63,26.6,23.5,17628.64,14.8,14.8,9.8,el nino
63,25.7,23.2,13263.88,14.5,14.5,8.2,el nino
61,24.4,22.7,2295.8,12.8,12.8,9.2,el nino
63,25.8,22.9,20076.71,7.4,7.4,12.8,el nino
53,28.1,24.2,42052.34,1.8,1.8,11.5,el nino
63,28.4,24.2,34907.85,5.8,5.8,6.8,el nino
51,28.7,23.9,41990.09,1.2,1.2,12.1,el nino
53,28.2,24.2,41959.02,2.3,2.3,9.9,el nino
55,28.6,24.6,41925.04,4.3,4.3,10.5,el nino
61,27.8,23.9,36655.07,6.4,6.4,9.8,el nino
61,27.7,24,40275.78,4.2,4.2,10,el nino
55,26.9,23.8,41522.74,2.9,2.9,9.1,el nino
53,28.4,24.4,41441.37,1.4,1.4,9.2,el nino
63,27.9,23.5,17321.75,11.4,11.4,8.8,el nino
65,27.1,23.5,23264.78,67.3,67.3,7,el nino
63,23.8,22.6,1648.15,29.4,29.4,7.3,el nino
61,25.8,23.2,1852.19,5.7,5.7,5.3,el nino
55,25.4,23.2,8359.04,6.6,6.6,9.2,el nino
51,26.2,23.6,24784.39,3.4,3.4,5.8,el nino
61,27.9,24,30185.95,4.1,4.1,5.1,el nino
63,27.4,23.8,31343.7,5.4,5.4,13,el nino
61,26.1,23.7,15070.82,8.6,8.6,13.5,el nino
61,25.2,23.3,0,11,11,12,el nino
51,28.9,24.2,22168.45,1.8,1.8,18.4,el nino
53,27.8,24.1,23196.72,1.7,1.7,9.9,el nino
63,28.5,24.4,30189.66,6.7,6.7,9,el nino
63,26.7,23.9,33711.02,6.3,6.3,16.3,el nino
63,25.4,23.5,17039.21,18.4,18.4,6.2,el nino
63,26.2,23.6,33164.02,7.9,7.9,12.2,el nino
53,29.6,24.3,40387.89,1,1,10,el nino
51,27.4,23.8,34416.71,0.4,0.4,6.5,el nino
63,27.9,23.9,29550.66,5.1,5.1,7.3,el nino
63,27.4,23.5,28411.58,20.6,20.6,8.6,el nino
61,27.6,23.9,38593.7,4.8,4.8,4.6,el nino
63,27.5,23.7,27854.92,16,16,6.5,el nino
63,27.3,23.6,22253.71,11.5,11.5,6.5,el nino
63,26.2,23.1,17092.61,11.3,11.3,7.2,el nino
65,26.3,23.2,29143.96,46.7,46.7,8.8,el nino
63,26,23.1,25351.93,11.9,11.9,8.7,el nino
63,26,23.1,21871.21,6.9,6.9,8,el nino
61,27.5,23.4,36773.06,5.5,5.5,6.8,el nino
63,26.2,23.5,24423.2,17.4,17.4,7.6,el nino
65,23.8,22.2,0,69.8,69.8,8,el nino
61,25.2,22.8,8355.61,6.2,6.2,6.2,el nino
61,27.3,23.8,35923.68,4.6,4.6,10.1,el nino
51,28.3,23.8,40446.04,1.9,1.9,7,el nino
61,28.3,23.9,35405.1,6.9,6.9,8.2,el nino
61,27.5,24.1,40757.6,4,4,9.4,el nino
63,26.8,23.7,28471.96,18.6,18.6,6.2,el nino
61,26.6,23.4,18647.68,5.9,5.9,10.5,el nino
63,27.6,23.9,39655.89,6.5,6.5,9.6,el nino
63,27.3,23.5,29097.84,11.6,11.6,9.4,el nino
51,28,23.8,40449.62,1.4,1.4,9.5,el nino
51,27.8,23.7,37355.8,1.4,1.4,6.5,el nino
61,28.3,24.2,40741.64,4.2,4.2,9.2,el nino
53,28.6,24.4,40441.53,1.7,1.7,9.4,el nino
51,29.2,25,40707.51,0.8,0.8,11.5,el nino
61,28.4,24.3,38549.32,4.2,4.2,10.6,el nino
63,28.6,24.3,38427.57,3.8,3.8,9.6,el nino
51,26.8,23.3,41390.51,0.5,0.5,10.7,el nino
51,26.4,23.2,41417.69,0.5,0.5,10.4,el nino
3,26.3,22.8,41043.66,0,0,11.2,el nino
51,26.2,22.4,40517.48,1,1,12.6,el nino
51,27.3,22.9,41498.51,1.2,1.2,11.2,el nino
51,27.4,23.5,39921.61,1.7,1.7,13.3,el nino
53,27.9,23.7,41542.22,2.5,2.5,13,el nino
51,25.8,22.9,40663.08,2.1,2.1,12,el nino
2,27.7,23.1,41603.91,0,0,13,el nino
51,27.4,23.3,41629.71,0.4,0.4,12.1,el nino
51,27.3,23.4,40145.86,1.1,1.1,11.3,el nino
3,27.7,23.7,41680.42,0,0,12.5,el nino
51,25.9,22.8,41705.59,0.8,0.8,11.9,el nino
55,26.6,23.1,40391.29,3.7,3.7,11.2,el nino
53,26,22.9,39871.5,5.1,5.1,10.7,el nino
53,25.5,22.8,41780.83,5.5,5.5,8.7,el nino
55,25.9,22.6,39864.47,5.5,5.5,8.3,el nino
51,24.4,22.2,33714.04,0.7,0.7,8.2,el nino
51,25.5,22.2,41246.7,1.4,1.4,10.7,el nino
61,26,22.4,37286.89,9.9,9.9,10.7,el nino
61,25.6,22.6,40865.77,10.4,10.4,9.5,el nino
61,25.9,22.8,31487.74,12.3,12.3,9.5,el nino
51,26.8,23.6,38574.68,1.1,1.1,7.6,el nino
51,27.4,23.5,40742.64,1.4,1.4,9.7,el nino
55,26.8,22.8,37815.65,6.1,6.1,11.2,el nino
53,25.6,22.4,40545.89,3.8,3.8,10,el nino
55,25.6,22.7,40420.47,5.2,5.2,11.5,el nino
61,25.2,22.5,36828.86,6.2,6.2,9.7,el nino
51,26.2,23.1,42090.91,1.9,1.9,9,el nino
51,27.3,23,40158.15,0.5,0.5,9.8,el nino
3,26.5,23,42134.56,0,0,11.2,el nino
53,27.3,23.4,42155.88,1.4,1.4,11,el nino
51,27.1,23.8,42177.07,1.5,1.5,9.2,el nino
55,26.8,24,40690.91,5.1,5.1,11.2,el nino
61,26.6,23.5,35057.36,8,8,9.4,el nino
53,26.8,23.8,37336.47,4.8,4.8,10,el nino
53,27.1,23.8,35041.48,5.6,5.6,9.4,el nino
63,25.9,23.3,22361.38,29.8,29.8,12.9,el nino
65,26.4,23.4,26286.72,28.9,28.9,11.3,el nino
63,26.4,23.6,35371.7,13.2,13.2,11,el nino
55,26.9,24,35926.45,6.8,6.8,7.2,el nino
61,27,23.5,37285.97,12.2,12.2,9.4,el nino
63,26.7,23.5,26088.28,13.7,13.7,13.1,el nino
63,26.4,23.6,30707.79,14.6,14.6,12.5,el nino
55,26.3,24.1,42263,5.5,5.5,9.4,el nino
61,27.3,23.9,31594.15,15.6,15.6,9,el nino
61,27.7,24.2,42448.31,5.5,5.5,10,el nino
53,27.6,24.7,42465.05,2.6,2.6,10.1,el nino
53,27.3,24.5,40110.32,2,2,10.5,el nino
2,28.7,24.8,42497.12,0,0,12.7,el nino
2,27.5,24.5,42512.44,0,0,12.9,el nino
51,27.1,24.1,42527.51,1.3,1.3,11.7,el nino
53,26.2,23.2,41406.31,4.3,4.3,9.5,el nino
63,26,23.2,41938.82,10.1,10.1,12.7,el nino
63,25.6,22.5,37893.14,31.5,31.5,7.9,el nino
63,25.6,22.8,25242.21,33.4,33.4,8.5,el nino
65,25.2,22.7,18770.23,50,50,10.2,el nino
65,26.1,23,24112.69,25.2,25.2,9.2,el nino
63,25.5,23.2,30110.39,23.3,23.3,7.2,el nino
63,24.8,23,16301.12,21.1,21.1,9.2,el nino
63,25.9,23.1,17866.19,16.9,16.9,9,el nino
53,25.5,23,21353.13,3.4,3.4,9,el nino
53,26.5,23.5,33191.43,4.4,4.4,8.7,el nino
63,25.5,23.1,25310.28,7.4,7.4,11,el nino
63,25.6,23.3,36955.88,10.6,10.6,10.2,el nino
65,25.9,23.6,27582.34,18.8,18.8,8.9,el nino
63,27,24.1,35559.77,6.9,6.9,14.5,el nino
61,28,24.3,33834.23,18.1,18.1,9,el nino
55,26.5,24.2,35136.35,6.6,6.6,7.6,el nino
53,27.2,24.2,28837.28,5.8,5.8,10.2,el nino
53,28.1,24.6,32848.54,3.3,3.3,11.1,el nino
53,27.6,24.5,36776.22,4.4,4.4,11.5,el nino
53,27.3,24.4,27203.59,4.2,4.2,10.8,el nino
65,26.8,24.3,27204.13,18.6,18.6,10,el nino
53,28.3,24.8,38057.7,5,5,11,el nino
61,27.5,24,25962.87,9.8,9.8,13.9,el nino
51,26.1,23.8,32105.12,0.3,0.3,13.6,el nino
53,25.8,23.4,39968.82,4,4,13.2,el nino
63,26.2,23.5,41221.64,10.8,10.8,11.3,el nino
55,25.2,23,28553.55,11,11,12,el nino
63,25.2,22.9,24592.34,30.6,30.6,12.1,el nino
63,27.4,23.8,34121.86,14,14,10.4,el nino
63,25.8,23.3,20337.39,23.8,23.8,15,el nino
61,25,22.9,21371.81,15.9,15.9,12.5,el nino
63,23,22.1,568.88,21.8,21.8,14,el nino
63,27.1,23.5,34973.68,8.5,8.5,10.4,el nino
61,26.6,23.9,38471.06,4.1,4.1,9.7,el nino
61,26.6,23.9,33974.53,5.4,5.4,14.1,el nino
53,26.7,24,21632.95,2,2,19.2,el nino
53,27.2,24.2,23260.5,3.8,3.8,13.5,el nino
65,25.6,23.5,27126.44,35.7,35.7,13.7,el nino
63,26.8,23.7,28856.04,10.7,10.7,9.2,el nino
63,26.1,23.4,21157.08,36.3,36.3,8.7,el nino
63,27,24.1,35010.74,9.6,9.6,11.8,el nino
65,25.7,23,10451.72,36.6,36.6,13.3,el nino
53,26.6,23.7,35367.62,3.5,3.5,6.4,el nino
51,27.8,24.2,40744.95,0.6,0.6,6.5,el nino
65,26.5,23.8,24101.83,16.6,16.6,7.2,el nino
63,27.7,24.2,37703.73,7.3,7.3,10.7,el nino
53,26.9,23.9,40272.15,2.2,2.2,9.5,el nino
63,27.8,24.4,41038.25,20.5,20.5,8.8,el nino
63,27.7,24.4,39886.77,13,13,11.5,el nino
61,28.5,24.4,40690.45,5.5,5.5,10.5,el nino
63,26.5,24.1,38721.11,12.5,12.5,9.4,el nino
55,27.9,24.2,36550.27,4.9,4.9,9.4,el nino
61,28.6,24.2,33401.14,7,7,13,el nino
61,26.5,23.9,26837.73,6.2,6.2,12.5,el nino
65,25.8,23.2,7920.51,95.8,95.8,9.7,el nino
61,27.2,23.5,24599.39,11.8,11.8,11,el nino
63,26,23.6,22116.88,11,11,9,el nino
65,26.5,23.8,28644.91,21.2,21.2,10.3,el nino
53,27.3,24.2,39933.03,3.4,3.4,10.7,el nino
63,26.5,23.7,30063.73,15.9,15.9,13,el nino
63,25.8,23.4,13210.39,21.6,21.6,20.2,el nino
61,25,23.3,3938.03,8.1,8.1,17.9,el nino
53,27.8,24.5,30991.67,2.9,2.9,23.5,el nino
51,26.6,24.2,21786.83,1.2,1.2,19.4,el nino
65,28.4,24.6,31538.29,17.1,17.1,15.3,el nino
51,28,24.5,23256.65,0.8,0.8,8.7,el nino
51,26,24.2,14407.19,1,1,9.7,el nino
63,27.5,24.3,35111.5,15.9,15.9,9.4,el nino
63,28.5,25.1,39650.7,6.1,6.1,12.7,el nino
53,26.4,24,34869.93,2,2,12.9,el nino
63,27.2,24.3,29500.4,10,10,9.2,el nino
63,27.7,24.2,39189.11,9.9,9.9,11.9,el nino
53,27.4,24.5,38625.59,2.4,2.4,11,el nino
63,27.2,24.2,29518.93,18.7,18.7,12.3,el nino
63,27.9,24.6,32088.66,4.1,4.1,15.8,el nino
63,27.2,24.2,25472.04,11.1,11.1,13.5,el nino
63,27.1,24,36245.57,6.9,6.9,13.5,el nino
63,25.8,23.4,31113.08,28.9,28.9,10.4,el nino
63,26.9,23.7,33919.16,13.1,13.1,11.2,el nino
61,27.5,24,37357.71,4.5,4.5,9,el nino
55,26.4,23.5,32517.98,3.7,3.7,10.5,el nino
63,27,23.6,26532.78,12.5,12.5,9.5,el nino
63,26.9,23.4,17728.39,18.1,18.1,7.6,el nino
63,27.1,23.9,39392.05,8.2,8.2,9.2,el nino
53,27.2,24.1,39895.53,3.6,3.6,8.8,el nino
63,27.8,24,38578.08,8.9,8.9,10.3,el nino
61,27.4,24.3,40168.02,5.1,5.1,11.2,el nino
65,26.5,23.7,33181.64,18.3,18.3,8.9,el nino
63,26.9,23.9,23762.85,18.4,18.4,8.3,el nino
65,27,23.7,27009.55,27.3,27.3,8.8,el nino
63,27.4,23.9,33511.38,18.6,18.6,9.4,el nino
63,26.8,23.8,39967.81,8.6,8.6,8.9,el nino
61,27.3,24.2,39643.75,3,3,9.9,el nino
61,27.9,24.4,39591.6,5.6,5.6,9.7,el nino
51,27.6,24.7,40252.41,1.8,1.8,9.7,el nino
53,27.7,24.8,40237.69,2.6,2.6,13.9,el nino
53,26.7,24.1,38283.97,3.3,3.3,9.2,el nino
63,26.9,24.3,38191.73,14.3,14.3,8.4,el nino
61,29.3,26.4,19171.86,12.7,12.7,15,el nino
61,30.9,27.3,39988.86,4.6,4.6,12.2,el nino
53,30.7,27.3,39578.64,2.1,2.1,12.6,el nino
63,30.8,26.7,25549.39,15.8,15.8,14.8,el nino
63,29.2,26.1,3178.65,12.9,12.9,12.6,el nino
51,31,27.5,41460.26,1.1,1.1,14.6,el nino
51,29.7,27,36800.69,1.4,1.4,15.2,el nino
63,30.9,27,27381.69,7.1,7.1,12.3,el nino
61,31,27.6,37419.37,1.8,1.8,24,el nino
63,32.4,27.6,38903.42,7.3,7.3,13.4,el nino
63,30.6,27.1,39305.41,10,10,13.5,el nino
63,29.5,26,29430.37,29.1,29.1,10.5,el nino
53,31.5,27.2,40096.24,1.5,1.5,12.2,el nino
61,31.1,27.4,35085.11,4.6,4.6,8.7,el nino
63,31.6,26.9,34377.98,15.4,15.4,9.8,el nino
63,30.2,26.1,27041.65,13.3,13.3,13.4,el nino
61,31.1,26.7,40276.75,13.9,13.9,9.8,el nino
63,28.2,25.5,18090.43,13.4,13.4,11.8,el nino
63,29.5,26.1,25018.02,14.5,14.5,8.3,el nino
63,28.8,25.9,17779.12,33.7,33.7,10.2,el nino
63,30.2,26.6,31473.28,13.8,13.8,14,el nino
63,28,25.7,12779.08,13.2,13.2,8.9,el nino
61,30.7,26.4,26627.95,4.8,4.8,10.8,el nino
61,30.3,26.3,26615.41,5.7,5.7,10.1,el nino
55,30.8,26.9,39316.74,3.3,3.3,10.1,el nino
63,29.6,26.2,19510.24,14.3,14.3,10.2,el nino
63,31.1,26.5,37459.5,14.7,14.7,12.2,el nino
61,30.8,27,38727.62,5,5,10.2,el nino
63,31.3,26.9,25041.13,8,8,8,el nino
65,32.1,26.5,24732.92,18.6,18.6,12.1,el nino
63,32,26.8,32917.09,14.2,14.2,11.8,el nino
63,29.7,26.2,13049.35,4.7,4.7,13,el nino
65,31,26.8,28388.85,11.7,11.7,10.2,el nino
63,31,27.1,35265.38,14.6,14.6,11.4,el nino
63,30.1,27.1,33132.1,7,7,10,el nino
63,31.1,26.8,24306.28,12.4,12.4,11.9,el nino
65,31.1,26.5,22413.52,23.3,23.3,11.2,el nino
63,30.3,26.7,28362.76,8.6,8.6,15.7,el nino
63,30.4,27.1,27981.61,7.1,7.1,13.1,el nino
61,30.4,26.9,28292.35,3.5,3.5,10.5,el nino
65,30.8,27,27677.39,29.5,29.5,11.7,el nino
65,32.3,27.4,39600.29,42.1,42.1,8,el nino
53,31.3,27,39263.18,3.6,3.6,9.9,el nino
63,30.3,26.6,38750.26,13,13,10.8,el nino
61,30.7,26.5,34908.7,5.5,5.5,9.1,el nino
55,29.5,26.1,36865.1,5.3,5.3,11.3,el nino
53,31.3,27,38847.66,1.8,1.8,9.5,el nino
61,31.3,27.1,38629.39,6,6,10.9,el nino
61,31.8,26.8,38744.79,3.1,3.1,8.3,el nino
53,32.4,27.6,37976.63,1.8,1.8,10,el nino
61,31.3,27.8,38210.78,3.6,3.6,11.3,el nino
63,30.6,27.5,34149.28,6,6,9.7,el nino
53,32.2,27.9,39150.2,2.1,2.1,11.3,el nino
61,32.1,27.8,39324.14,3.7,3.7,13,el nino
61,30.2,26.8,35823.17,10.1,10.1,13.4,el nino
53,31.7,27.1,36804.07,1,1,10,el nino
63,29.6,26.7,29635.62,12.6,12.6,13.1,el nino
63,30.2,26,19079.64,10.6,10.6,7.4,el nino
63,28,25.5,7679.09,11.7,11.7,8,el nino
63,30.5,26.6,38915.48,10.2,10.2,10.1,el nino
55,28.5,26.2,18762.49,4.7,4.7,6.6,el nino
65,23.9,21.3,18110.41,40.2,40.2,10.2,el nino
53,23.8,21.5,29234.83,4.1,4.1,11.2,el nino
63,25.5,21.7,37553.52,16,16,11.2,el nino
65,25.6,21.9,23394.64,34.1,34.1,8.2,el nino
63,21.9,20.3,2843.41,37.2,37.2,5.2,el nino
63,25.3,21.2,35113.04,17.1,17.1,10.1,el nino
63,25,21.3,30716.84,16.4,16.4,12.1,el nino
61,24.2,20.9,18373.63,4.4,4.4,8.7,el nino
51,26.4,22,34007.49,0.8,0.8,13.7,el nino
61,26.1,21.7,35128.09,6.1,6.1,11.2,el nino
61,24.7,21.5,37619.02,5.2,5.2,16.6,el nino
53,24.2,21.1,33645.62,4.9,4.9,10.7,el nino
61,25.7,21.9,34939.73,3.1,3.1,10.8,el nino
53,25.4,22,32576.42,3,3,6.9,el nino
63,26.5,21.7,24348.55,9.1,9.1,7.8,el nino
63,25.8,21.5,26531.69,21.3,21.3,9,el nino
63,26.8,22.1,39182.59,9.5,9.5,11.5,el nino
63,25.1,21.2,27782.69,25.2,25.2,7.9,el nino
63,23.3,20.4,14379.42,17.2,17.2,6.6,el nino
63,23.9,20.7,17712.69,10.4,10.4,9.2,el nino
53,24.8,21.6,40199.25,2.1,2.1,13,el nino
53,23,21.1,17187.48,3.4,3.4,6.1,el nino
51,24.4,20.7,26899.77,2,2,8,el nino
63,24.8,21.1,26796.58,12.9,12.9,9.2,el nino
63,26.2,21.5,31321.69,9.8,9.8,6.2,el nino
63,26,21.8,30312.99,30.6,30.6,7.4,el nino
63,25.3,21.6,32040.01,14.5,14.5,5.4,el nino
51,25.8,21.9,31523.83,0.7,0.7,9.2,el nino
55,24.7,21.6,29273.16,4.3,4.3,8.6,el nino
65,24.4,21.2,17486.08,47.7,47.7,6.6,el nino
63,26.2,21.5,26819.8,11.3,11.3,7.4,el nino
51,24.7,21.6,21233.63,1.1,1.1,8.4,el nino
53,24.3,21.6,32545.16,2.1,2.1,8.9,el nino
51,24.4,21.5,32261,1.6,1.6,10.1,el nino
63,25.9,21.7,28064.82,22.2,22.2,14.5,el nino
65,25.9,21.7,30371.91,29.2,29.2,7.8,el nino
63,24.3,21.1,25367.07,22.4,22.4,8.4,el nino
63,24,21.1,28624.46,22.5,22.5,12.1,el nino
63,24.6,21.4,28613.41,16.7,16.7,10.4,el nino
63,25.6,21.4,29149.34,12.5,12.5,9.4,el nino
65,24.6,21.5,31493.64,36,36,8.1,el nino
63,24.4,21.1,25915.94,24.6,24.6,9.4,el nino
55,25.6,21.4,39973.21,5.9,5.9,7.6,el nino
61,25.3,21.1,39867.79,8.4,8.4,8.7,el nino
61,25.5,21,39763.71,5.5,5.5,10.9,el nino
61,25.3,21.5,39221.26,7.1,7.1,9.2,el nino
63,23.9,21.4,38983.8,7.7,7.7,7.7,el nino
61,25.3,21.3,34600.72,6.8,6.8,8.2,el nino
63,24.9,21.2,31715.17,6.1,6.1,8.7,el nino
51,25.7,21.7,39666.76,0.7,0.7,7.1,el nino
61,25.1,22,37233.34,4.7,4.7,6.5,el nino
63,24,21.6,9168.75,25.6,25.6,6,el nino
53,26.2,22.1,39270,4.4,4.4,8,el nino
53,26.4,22.3,39857.8,1.8,1.8,11.4,el nino
61,24.3,21,29503.93,4.4,4.4,9.2,el nino
3,26.2,21.1,38913.72,0,0,8.7,el nino
63,25.7,21.9,31519.61,8.1,8.1,8.4,el nino
63,25.1,21.3,36508.98,11.8,11.8,10.9,el nino
63,22.6,20.5,10510.96,18.7,18.7,7.2,el nino
53,24.9,21,39173.62,5.4,5.4,8.2,el nino
61,25.4,21.8,34056.22,6.9,6.9,9.4,el nino
65,29.4,25.7,14528.59,32,32,4.8,el nino
63,31.2,26.4,27574.75,15.6,15.6,11.8,el nino
65,31.5,26.3,25856.04,18.1,18.1,9,el nino
65,31,26.8,27376.38,12,12,13.3,el nino
65,30.6,25.9,18280.75,22.9,22.9,7.4,el nino
65,31.4,26.1,32400,34,34,7.9,el nino
63,30.1,25.3,23975.21,17.3,17.3,8.7,el nino
63,31,26,25748.87,6.8,6.8,7.3,el nino
65,30.1,26.2,28873.7,15.4,15.4,9.7,el nino
63,31.3,26.3,25915.94,10.1,10.1,8,el nino
63,31.8,26.4,35223.54,10.9,10.9,11.9,el nino
63,31.8,26.4,33646.79,8.6,8.6,12.5,el nino
63,32.1,26.3,35448.89,8.4,8.4,9.1,el nino
61,30.8,26.8,36000,3.1,3.1,8.4,el nino
63,31.4,26.6,32073.84,8.6,8.6,8.9,el nino
65,31.8,26.5,28800,16.5,16.5,6.6,el nino
63,31,26.1,28800,15.8,15.8,12.4,el nino
61,30.8,26.1,36164.56,4.3,4.3,16.4,el nino
63,30.7,25.6,19765.85,16.6,16.6,15,el nino
63,31.2,26.2,39600,6.1,6.1,9.2,el nino
63,30.3,26.3,37010.26,8.6,8.6,11.3,el nino
